image_path,gender,articleType,baseColour
dataset/images/23521.jpg,Men,Watches,Black
dataset/images/9376.jpg,Unisex,Socks,Black
dataset/images/36199.jpg,Boys,Tshirts,Black
dataset/images/40265.jpg,Men,Tshirts,Purple
dataset/images/9511.jpg,Men,Tshirts,Green
dataset/images/17828.jpg,Men,Casual Shoes,White
dataset/images/48230.jpg,Men,Sunglasses,Black
dataset/images/42958.jpg,Men,Belts,Brown
dataset/images/34913.jpg,Women,Dupatta,Black
dataset/images/58840.jpg,Men,Cufflinks,Yellow
dataset/images/59939.jpg,Men,Casual Shoes,Blue
dataset/images/11018.jpg,Women,Shirts,Red
dataset/images/13735.jpg,Men,Shirts,Green
dataset/images/16288.jpg,Men,Tshirts,Grey
dataset/images/36397.jpg,Men,Socks,Blue
dataset/images/15847.jpg,Unisex,Sandals,Blue
dataset/images/58698.jpg,Women,Kurtas,Pink
dataset/images/27963.jpg,Men,Innerwear Vests,Black
dataset/images/21682.jpg,Men,Watches,White
dataset/images/9454.jpg,Men,Shirts,White
dataset/images/46901.jpg,Men,Deodorant,Black
dataset/images/29037.jpg,Men,Tshirts,White
dataset/images/36332.jpg,Men,Socks,Black
dataset/images/16140.jpg,Women,Tops,Orange
dataset/images/3641.jpg,Men,Casual Shoes,White
dataset/images/37781.jpg,Men,Shirts,White
dataset/images/4916.jpg,Women,Tops,White
dataset/images/49154.jpg,Women,Highlighter and Blush,Peach
dataset/images/20054.jpg,Women,Mufflers,Black
dataset/images/48483.jpg,Women,Dresses,Blue
dataset/images/26144.jpg,Men,Trousers,Black
dataset/images/48109.jpg,Women,Tops,Navy Blue
dataset/images/21806.jpg,Men,Wallets,Brown
dataset/images/23720.jpg,Unisex,Sunglasses,Steel
dataset/images/10196.jpg,Women,Handbags,Green
dataset/images/19693.jpg,Men,Shirts,White
dataset/images/16764.jpg,Women,Handbags,White
dataset/images/46080.jpg,Men,Sports Shoes,Blue
dataset/images/39664.jpg,Men,Casual Shoes,White
dataset/images/53130.jpg,Women,Flats,Brown
dataset/images/55581.jpg,Women,Highlighter and Blush,Peach
dataset/images/35143.jpg,Women,Handbags,Black
dataset/images/52426.jpg,Women,Nightdress,Blue
dataset/images/35556.jpg,Girls,Sandals,Multi
dataset/images/19548.jpg,Men,Sweatshirts,Purple
dataset/images/48495.jpg,Women,Trousers,Olive
dataset/images/8364.jpg,Girls,Tshirts,Blue
dataset/images/56522.jpg,Women,Lipstick,Purple
dataset/images/36651.jpg,Women,Wallets,Red
dataset/images/10346.jpg,Women,Tshirts,Purple
dataset/images/32646.jpg,Boys,Tshirts,Green
dataset/images/46799.jpg,Women,Sports Shoes,Grey
dataset/images/38779.jpg,Men,Casual Shoes,Brown
dataset/images/6781.jpg,Men,Tshirts,Yellow
dataset/images/50184.jpg,Women,Handbags,Brown
dataset/images/13920.jpg,Men,Casual Shoes,Black
dataset/images/42930.jpg,Men,Wallets,Black
dataset/images/44113.jpg,Women,Perfume and Body Mist,Orange
dataset/images/54650.jpg,Women,Watches,Red
dataset/images/23103.jpg,Men,Accessory Gift Set,Black
dataset/images/47326.jpg,Women,Handbags,Olive
dataset/images/29287.jpg,Men,Shirts,Navy Blue
dataset/images/30677.jpg,Men,Sunglasses,Steel
dataset/images/16462.jpg,Men,Shirts,Brown
dataset/images/16769.jpg,Women,Clutches,Silver
dataset/images/4665.jpg,Unisex,Watches,Black
dataset/images/37447.jpg,Men,Belts,Black
dataset/images/51108.jpg,Women,Free Gifts,Blue
dataset/images/13188.jpg,Men,Sports Shoes,Black
dataset/images/6982.jpg,Men,Track Pants,Cream
dataset/images/37421.jpg,Women,Handbags,Black
dataset/images/55852.jpg,Women,Nail Polish,Purple
dataset/images/21219.jpg,Men,Tshirts,Black
dataset/images/44020.jpg,Men,Perfume and Body Mist,Black
dataset/images/29786.jpg,Men,Tshirts,Green
dataset/images/42722.jpg,Women,Flats,Beige
dataset/images/29869.jpg,Men,Sunglasses,Metallic
dataset/images/36003.jpg,Boys,Tshirts,Green
dataset/images/30351.jpg,Men,Tshirts,Pink
dataset/images/15830.jpg,Women,Kurtas,Cream
dataset/images/54614.jpg,Men,Briefs,Grey
dataset/images/47505.jpg,Men,Innerwear Vests,Orange
dataset/images/3269.jpg,Men,Tshirts,Red
dataset/images/31624.jpg,Men,Shirts,Lavender
dataset/images/2706.jpg,Girls,Tops,Pink
dataset/images/21173.jpg,Women,Shirts,Grey
dataset/images/2923.jpg,Men,Tshirts,Green
dataset/images/3647.jpg,Men,Casual Shoes,White
dataset/images/7876.jpg,Men,Formal Shoes,Black
dataset/images/16099.jpg,Women,Sunglasses,Red
dataset/images/48459.jpg,Men,Shorts,Blue
dataset/images/23838.jpg,Men,Sandals,Black
dataset/images/40186.jpg,Women,Kurtis,Black
dataset/images/4541.jpg,Men,Tshirts,White
dataset/images/32638.jpg,Men,Tshirts,Blue
dataset/images/53894.jpg,Women,Handbags,Beige
dataset/images/3844.jpg,Men,Tshirts,Yellow
dataset/images/12122.jpg,Women,Kurtas,Navy Blue
dataset/images/3168.jpg,Men,Sports Shoes,White
dataset/images/8785.jpg,Women,Jackets,Pink
dataset/images/41531.jpg,Men,Belts,Brown
dataset/images/41594.jpg,Men,Shirts,Grey
dataset/images/23301.jpg,Women,Leggings,Beige
dataset/images/16077.jpg,Unisex,Laptop Bag,Black
dataset/images/2877.jpg,Women,Heels,Brown
dataset/images/57647.jpg,Women,Nail Polish,Brown
dataset/images/26404.jpg,Men,Shirts,Orange
dataset/images/41731.jpg,Women,Heels,Bronze
dataset/images/43878.jpg,Men,Casual Shoes,Brown
dataset/images/6541.jpg,Unisex,Backpacks,Red
dataset/images/10608.jpg,Men,Watches,White
dataset/images/26918.jpg,Women,Tops,Black
dataset/images/13780.jpg,Men,Trousers,Cream
dataset/images/31035.jpg,Men,Tshirts,White
dataset/images/38655.jpg,Men,Sports Shoes,White
dataset/images/20005.jpg,Women,Tops,Blue
dataset/images/36826.jpg,Women,Kurtas,Brown
dataset/images/31587.jpg,Men,Tshirts,Black
dataset/images/58892.jpg,Men,Ties,Purple
dataset/images/18746.jpg,Women,Tops,Black
dataset/images/30949.jpg,Women,Tops,Purple
dataset/images/14958.jpg,Men,Tshirts,Black
dataset/images/47029.jpg,Women,Kurtas,Maroon
dataset/images/23200.jpg,Men,Shirts,Green
dataset/images/57335.jpg,Women,Bra,White
dataset/images/11836.jpg,Men,Casual Shoes,Blue
dataset/images/3226.jpg,Men,Sports Shoes,Black
dataset/images/13163.jpg,Women,Sports Shoes,Silver
dataset/images/46428.jpg,Men,Watches,Black
dataset/images/55519.jpg,Unisex,Hair Colour,Black
dataset/images/22536.jpg,Men,Casual Shoes,Green
dataset/images/11409.jpg,Men,Tshirts,Red
dataset/images/22483.jpg,Women,Kurtis,Yellow
dataset/images/20796.jpg,Men,Sandals,Olive
dataset/images/4808.jpg,Men,Shorts,Black
dataset/images/34548.jpg,Men,Belts,Brown
dataset/images/9781.jpg,Men,Tshirts,Black
dataset/images/27402.jpg,Women,Bra,Black
dataset/images/49940.jpg,Men,Tshirts,Navy Blue
dataset/images/13901.jpg,Men,Casual Shoes,Black
dataset/images/48247.jpg,Boys,Tshirts,Blue
dataset/images/4207.jpg,Boys,Tshirts,Blue
dataset/images/12309.jpg,Men,Shirts,Purple
dataset/images/31113.jpg,Boys,Capris,Navy Blue
dataset/images/55572.jpg,Women,Concealer,Skin
dataset/images/21928.jpg,Women,Kurtas,Purple
dataset/images/5436.jpg,Men,Tshirts,Grey
dataset/images/55482.jpg,Women,Lip Liner,Brown
dataset/images/24577.jpg,Women,Tops,White
dataset/images/22624.jpg,Men,Tshirts,White
dataset/images/56037.jpg,Women,Lipstick,Maroon
dataset/images/21908.jpg,Women,Kurta Sets,Blue
dataset/images/59073.jpg,Women,Bra,Skin
dataset/images/4590.jpg,Unisex,Backpacks,Red
dataset/images/41023.jpg,Men,Belts,Navy Blue
dataset/images/7824.jpg,Women,Casual Shoes,Purple
dataset/images/50984.jpg,Women,Briefs,Pink
dataset/images/51366.jpg,Women,Jeans,Blue
dataset/images/14934.jpg,Men,Shorts,Red
dataset/images/31661.jpg,Men,Shirts,Blue
dataset/images/12715.jpg,Women,Casual Shoes,Purple
dataset/images/22253.jpg,Men,Casual Shoes,Red
dataset/images/56977.jpg,Women,Heels,White
dataset/images/28764.jpg,Women,Kurtas,Beige
dataset/images/4786.jpg,Men,Shorts,Black
dataset/images/9361.jpg,Unisex,Socks,Black
dataset/images/2334.jpg,Men,Tshirts,Black
dataset/images/41264.jpg,Men,Wallets,Black
dataset/images/36450.jpg,Men,Sports Shoes,Black
dataset/images/33752.jpg,Women,Tops,White
dataset/images/35300.jpg,Women,Earrings,Silver
dataset/images/16339.jpg,Men,Shirts,Maroon
dataset/images/30467.jpg,Women,Bra,White
dataset/images/56639.jpg,Women,Tunics,White
dataset/images/7691.jpg,Women,Tshirts,Black
dataset/images/37739.jpg,Men,Shirts,Green
dataset/images/27212.jpg,Men,Shirts,Blue
dataset/images/47203.jpg,Men,Formal Shoes,Brown
dataset/images/17586.jpg,Unisex,Sunglasses,White
dataset/images/18241.jpg,Men,Tshirts,Red
dataset/images/53882.jpg,Men,Flip Flops,White
dataset/images/36279.jpg,Women,Night suits,Pink
dataset/images/42737.jpg,Women,Flats,Brown
dataset/images/16164.jpg,Men,Sandals,Brown
dataset/images/27347.jpg,Women,Tshirts,Red
dataset/images/20696.jpg,Men,Casual Shoes,Olive
dataset/images/27508.jpg,Women,Bra,Black
dataset/images/59534.jpg,Women,Earrings,Silver
dataset/images/23696.jpg,Men,Sunglasses,Black
dataset/images/26460.jpg,Women,Casual Shoes,Black
dataset/images/11497.jpg,Women,Heels,Pink
dataset/images/7655.jpg,Men,Tshirts,Navy Blue
dataset/images/36463.jpg,Men,Sports Shoes,White
dataset/images/9370.jpg,Women,Socks,Black
dataset/images/20046.jpg,Women,Wallets,Grey
dataset/images/45250.jpg,Men,Watches,Black
dataset/images/14025.jpg,Men,Shorts,Grey
dataset/images/42127.jpg,Men,Flip Flops,Black
dataset/images/58829.jpg,Women,Watches,Silver
dataset/images/40256.jpg,Men,Shirts,Blue
dataset/images/36563.jpg,Men,Tshirts,Blue
dataset/images/17073.jpg,Women,Belts,Brown
dataset/images/24645.jpg,Men,Cufflinks,Navy Blue
dataset/images/45151.jpg,Men,Watches,White
dataset/images/3455.jpg,Men,Sports Shoes,White
dataset/images/56481.jpg,Women,Nail Polish,Maroon
dataset/images/15780.jpg,Men,Briefs,Red
dataset/images/50649.jpg,Men,Lounge Pants,Grey
dataset/images/19637.jpg,Women,Tops,Grey
dataset/images/2966.jpg,Men,Casual Shoes,Navy Blue
dataset/images/20517.jpg,Women,Handbags,Brown
dataset/images/35673.jpg,Men,Casual Shoes,Navy Blue
dataset/images/52582.jpg,Women,Clutches,Off White
dataset/images/22869.jpg,Men,Casual Shoes,Brown
dataset/images/16626.jpg,Men,Tshirts,Charcoal
dataset/images/13545.jpg,Women,Flats,Black
dataset/images/53757.jpg,Women,Sports Shoes,White
dataset/images/45799.jpg,Women,Flats,Copper
dataset/images/14311.jpg,Men,Sweatshirts,Grey
dataset/images/7924.jpg,Men,Tshirts,Red
dataset/images/18459.jpg,Men,Deodorant,White
dataset/images/6905.jpg,Women,Tshirts,Pink
dataset/images/46873.jpg,Men,Socks,White
dataset/images/4807.jpg,Men,Tshirts,Blue
dataset/images/45835.jpg,Women,Kurtas,Blue
dataset/images/23338.jpg,Men,Casual Shoes,Black
dataset/images/46470.jpg,Men,Watches,Black
dataset/images/4803.jpg,Men,Tshirts,White
dataset/images/3450.jpg,Unisex,Caps,Blue
dataset/images/38003.jpg,Men,Watches,Black
dataset/images/4036.jpg,Men,Tshirts,Black
dataset/images/36828.jpg,Women,Kurtas,Maroon
dataset/images/4993.jpg,Men,Sports Shoes,White
dataset/images/7254.jpg,Men,Formal Shoes,Brown
dataset/images/32372.jpg,Unisex,Watches,Red
dataset/images/34303.jpg,Women,Stoles,Lavender
dataset/images/28734.jpg,Women,Kurtas,Cream
dataset/images/24458.jpg,Women,Flip Flops,Purple
dataset/images/45687.jpg,Men,Perfume and Body Mist,NA
dataset/images/45719.jpg,Men,Deodorant,White
dataset/images/16629.jpg,Men,Tshirts,Black
dataset/images/8643.jpg,Unisex,Sunglasses,Green
dataset/images/55005.jpg,Women,Lip Gloss,White
dataset/images/23858.jpg,Men,Sports Shoes,Beige
dataset/images/19026.jpg,Women,Heels,Beige
dataset/images/28865.jpg,Men,Tshirts,Brown
dataset/images/15573.jpg,Boys,Tshirts,White
dataset/images/42392.jpg,Women,Tshirts,Black
dataset/images/8696.jpg,Women,Sunglasses,Red
dataset/images/57230.jpg,Women,Handbags,Purple
dataset/images/36133.jpg,Men,Sports Shoes,White
dataset/images/25929.jpg,Women,Leggings,Black
dataset/images/25356.jpg,Men,Briefs,Black
dataset/images/20092.jpg,Women,Kurtis,Blue
dataset/images/18205.jpg,Men,Jackets,Navy Blue
dataset/images/16839.jpg,Men,Sunglasses,Blue
dataset/images/13680.jpg,Men,Sports Shoes,White
dataset/images/9996.jpg,Women,Tops,Blue
dataset/images/52793.jpg,Men,Wallets,Brown
dataset/images/47079.jpg,Women,Patiala,Purple
dataset/images/17157.jpg,Men,Shirts,Maroon
dataset/images/14952.jpg,Men,Tshirts,Navy Blue
dataset/images/34946.jpg,Women,Dupatta,Beige
dataset/images/45082.jpg,Women,Nightdress,Pink
dataset/images/15737.jpg,Men,Sports Shoes,Black
dataset/images/53861.jpg,Women,Kurtas,White
dataset/images/12431.jpg,Women,Casual Shoes,Brown
dataset/images/34336.jpg,Men,Tshirts,Purple
dataset/images/45146.jpg,Men,Watches,Gold
dataset/images/41778.jpg,Women,Tops,Blue
dataset/images/17672.jpg,Women,Heels,Brown
dataset/images/22950.jpg,Unisex,Watches,Black
dataset/images/49623.jpg,Women,Heels,Beige
dataset/images/55965.jpg,Women,Lipstick,Magenta
dataset/images/57539.jpg,Men,Belts,Olive
dataset/images/22571.jpg,Men,Shirts,Black
dataset/images/4555.jpg,Men,Sports Shoes,White
dataset/images/57820.jpg,Women,Tops,Blue
dataset/images/16719.jpg,Men,Jackets,Black
dataset/images/43634.jpg,Women,Dresses,Beige
dataset/images/11171.jpg,Men,Sweaters,Grey
dataset/images/31410.jpg,Men,Innerwear Vests,White
dataset/images/6595.jpg,Women,Tops,Black
dataset/images/33253.jpg,Boys,Tshirts,Yellow
dataset/images/46300.jpg,Women,Perfume and Body Mist,White
dataset/images/5926.jpg,Men,Casual Shoes,White
dataset/images/55797.jpg,Women,Nightdress,Green
dataset/images/15788.jpg,Men,Briefs,Charcoal
dataset/images/33493.jpg,Men,Shirts,Blue
dataset/images/51936.jpg,Women,Handbags,Red
dataset/images/49893.jpg,Unisex,Watches,Yellow
dataset/images/10235.jpg,Men,Watches,Black
dataset/images/47012.jpg,Women,Kurtas,Green
dataset/images/50784.jpg,Women,Heels,Cream
dataset/images/18808.jpg,Men,Belts,Navy Blue
dataset/images/38332.jpg,Girls,Tops,Pink
dataset/images/18475.jpg,Men,Sports Shoes,Black
dataset/images/50477.jpg,Men,Briefs,Black
dataset/images/58001.jpg,Women,Dresses,Black
dataset/images/52575.jpg,Women,Clutches,Black
dataset/images/7768.jpg,Men,Tshirts,Grey
dataset/images/34803.jpg,Men,Belts,Green
dataset/images/38648.jpg,Men,Casual Shoes,Black
dataset/images/13883.jpg,Men,Shirts,Purple
dataset/images/45878.jpg,Men,Watches,White
dataset/images/13219.jpg,Men,Shirts,White
dataset/images/14530.jpg,Men,Tshirts,Green
dataset/images/8862.jpg,Men,Shirts,Green
dataset/images/42727.jpg,Women,Flats,Black
dataset/images/29945.jpg,Men,Watches,Black
dataset/images/46460.jpg,Men,Watches,White
dataset/images/21314.jpg,Women,Sunglasses,Purple
dataset/images/25201.jpg,Women,Handbags,Beige
dataset/images/3352.jpg,Men,Tshirts,Yellow
dataset/images/39819.jpg,Men,Sandals,Brown
dataset/images/37966.jpg,Women,Heels,Gold
dataset/images/39829.jpg,Men,Sandals,Brown
dataset/images/15324.jpg,Men,Sweatshirts,White
dataset/images/35217.jpg,Unisex,Duffel Bag,Orange
dataset/images/25156.jpg,Women,Handbags,Black
dataset/images/7396.jpg,Men,Casual Shoes,Grey
dataset/images/52369.jpg,Women,Nightdress,Yellow
dataset/images/28321.jpg,Men,Sandals,Black
dataset/images/30808.jpg,Women,Churidar,Red
dataset/images/34319.jpg,Men,Tshirts,Red
dataset/images/41353.jpg,Women,Jeans,Black
dataset/images/27213.jpg,Men,Shirts,Blue
dataset/images/43258.jpg,Women,Kurtas,Multi
dataset/images/31449.jpg,Men,Shorts,Black
dataset/images/12397.jpg,Men,Socks,Brown
dataset/images/13103.jpg,Men,Sweatshirts,Black
dataset/images/10833.jpg,Men,Tshirts,Red
dataset/images/6421.jpg,Men,Flip Flops,Black
dataset/images/4387.jpg,Men,Tshirts,Grey
dataset/images/50822.jpg,Men,Wallets,Brown
dataset/images/30662.jpg,Men,Sunglasses,Black
dataset/images/5894.jpg,Unisex,Handbags,Black
dataset/images/36280.jpg,Women,Night suits,Blue
dataset/images/11542.jpg,Women,Kurtas,Beige
dataset/images/54018.jpg,Women,Handbags,Teal
dataset/images/23747.jpg,Unisex,Sunglasses,Black
dataset/images/26837.jpg,Men,Trousers,Khaki
dataset/images/24345.jpg,Men,Tshirts,White
dataset/images/29115.jpg,Men,Socks,White
dataset/images/21268.jpg,Unisex,Backpacks,Black
dataset/images/19094.jpg,Women,Kurtas,Blue
dataset/images/54577.jpg,Women,Kurtas,Brown
dataset/images/11188.jpg,Men,Watches,Silver
dataset/images/38048.jpg,Men,Watches,Black
dataset/images/9466.jpg,Men,Shirts,White
dataset/images/33331.jpg,Men,Shirts,Pink
dataset/images/21034.jpg,Women,Flats,Gold
dataset/images/36372.jpg,Men,Socks,Brown
dataset/images/9171.jpg,Men,Jeans,Blue
dataset/images/18196.jpg,Men,Trousers,Brown
dataset/images/24100.jpg,Men,Sandals,Brown
dataset/images/55364.jpg,Women,Nail Polish,Pink
dataset/images/30264.jpg,Men,Casual Shoes,Grey
dataset/images/39805.jpg,Men,Trousers,Black
dataset/images/10149.jpg,Men,Formal Shoes,Brown
dataset/images/19483.jpg,Men,Tshirts,Navy Blue
dataset/images/59929.jpg,Women,Kurtas,Multi
dataset/images/36788.jpg,Men,Watches,White
dataset/images/28303.jpg,Men,Sunglasses,Steel
dataset/images/12438.jpg,Unisex,Caps,Black
dataset/images/55936.jpg,Women,Nail Polish,Mauve
dataset/images/20182.jpg,Men,Shirts,Red
dataset/images/37873.jpg,Men,Wallets,Black
dataset/images/10816.jpg,Men,Shirts,Red
dataset/images/20778.jpg,Women,Flats,Silver
dataset/images/19370.jpg,Men,Formal Shoes,Black
dataset/images/39334.jpg,Boys,Tshirts,White
dataset/images/20946.jpg,Men,Flip Flops,Blue
dataset/images/2940.jpg,Women,Tops,Maroon
dataset/images/11324.jpg,Men,Trousers,Black
dataset/images/40542.jpg,Women,Watches,Gold
dataset/images/51431.jpg,Men,Shirts,Blue
dataset/images/57760.jpg,Women,Face Wash and Cleanser,White
dataset/images/2887.jpg,Women,Heels,Beige
dataset/images/49949.jpg,Men,Lounge Shorts,Grey Melange
dataset/images/14657.jpg,Men,Trousers,Grey
dataset/images/12508.jpg,Men,Casual Shoes,Brown
dataset/images/26199.jpg,Men,Perfume and Body Mist,Black
dataset/images/42843.jpg,Women,Handbags,Khaki
dataset/images/55387.jpg,Women,Nail Polish,Red
dataset/images/25000.jpg,Women,Capris,Black
dataset/images/44024.jpg,Women,Perfume and Body Mist,Pink
dataset/images/21825.jpg,Men,Flip Flops,Navy Blue
dataset/images/15251.jpg,Men,Casual Shoes,Black
dataset/images/28604.jpg,Men,Sports Shoes,Black
dataset/images/2112.jpg,Women,Track Pants,Black
dataset/images/36705.jpg,Men,Perfume and Body Mist,Blue
dataset/images/1939.jpg,Women,Handbags,Blue
dataset/images/27320.jpg,Women,Perfume and Body Mist,Yellow
dataset/images/38147.jpg,Unisex,Backpacks,Black
dataset/images/25531.jpg,Men,Shirts,Blue
dataset/images/10357.jpg,Men,Tshirts,Maroon
dataset/images/16465.jpg,Men,Shirts,Grey
dataset/images/5638.jpg,Men,Flip Flops,Brown
dataset/images/10601.jpg,Men,Tshirts,Blue
dataset/images/19628.jpg,Men,Tshirts,Black
dataset/images/55526.jpg,Women,Highlighter and Blush,Bronze
dataset/images/53634.jpg,Men,Casual Shoes,Black
dataset/images/45095.jpg,Women,Night suits,Silver
dataset/images/28861.jpg,Men,Tshirts,White
dataset/images/51004.jpg,Women,Bra,Pink
dataset/images/4853.jpg,Unisex,Casual Shoes,Black
dataset/images/27396.jpg,Men,Tshirts,Black
dataset/images/34549.jpg,Men,Belts,Black
dataset/images/36130.jpg,Men,Casual Shoes,Grey
dataset/images/55981.jpg,Women,Lipstick,Red
dataset/images/46655.jpg,Women,Deodorant,White
dataset/images/41512.jpg,Men,Sunglasses,Grey
dataset/images/23260.jpg,Men,Watches,Steel
dataset/images/28739.jpg,Women,Tops,Rust
dataset/images/33611.jpg,Women,Wallets,Brown
dataset/images/17559.jpg,Men,Shirts,Grey
dataset/images/51729.jpg,Women,Sunglasses,Brown
dataset/images/43891.jpg,Men,Sandals,Black
dataset/images/31924.jpg,Women,Handbags,Black
dataset/images/39976.jpg,Men,Casual Shoes,Brown
dataset/images/2248.jpg,Men,Flip Flops,Black
dataset/images/49983.jpg,Women,Briefs,Navy Blue
dataset/images/40631.jpg,Women,Kurtas,Yellow
dataset/images/27365.jpg,Men,Tshirts,Maroon
dataset/images/32269.jpg,Women,Kurtas,Orange
dataset/images/4098.jpg,Women,Tshirts,White
dataset/images/7675.jpg,Women,Socks,Grey
dataset/images/3799.jpg,Unisex,Tshirts,Pink
dataset/images/37679.jpg,Unisex,Backpacks,Blue
dataset/images/26476.jpg,Men,Tshirts,Black
dataset/images/34605.jpg,Men,Briefs,Black
dataset/images/14507.jpg,Men,Tshirts,Black
dataset/images/26474.jpg,Men,Tshirts,Green
dataset/images/6969.jpg,Women,Shirts,Green
dataset/images/23502.jpg,Men,Sandals,Brown
dataset/images/30683.jpg,Men,Sunglasses,Black
dataset/images/36537.jpg,Women,Wallets,Grey
dataset/images/13266.jpg,Women,Tops,Maroon
dataset/images/23874.jpg,Men,Tshirts,Green
dataset/images/18428.jpg,Unisex,Laptop Bag,Black
dataset/images/47011.jpg,Women,Kurtas,Rust
dataset/images/25176.jpg,Women,Handbags,Brown
dataset/images/14779.jpg,Men,Shirts,Green
dataset/images/28822.jpg,Men,Jeans,Blue
dataset/images/4857.jpg,Men,Tshirts,Red
dataset/images/5303.jpg,Unisex,Backpacks,Black
dataset/images/51889.jpg,Women,Wallets,Purple
dataset/images/9344.jpg,Men,Tshirts,Red
dataset/images/40546.jpg,Women,Watches,Black
dataset/images/21276.jpg,Women,Sunglasses,Black
dataset/images/57023.jpg,Men,Briefs,Brown
dataset/images/45423.jpg,Women,Flats,Black
dataset/images/26851.jpg,Men,Perfume and Body Mist,Black
dataset/images/39816.jpg,Men,Sandals,Brown
dataset/images/3701.jpg,Women,Tshirts,Black
dataset/images/10049.jpg,Men,Tshirts,Black
dataset/images/11449.jpg,Women,Tops,Blue
dataset/images/22503.jpg,Women,Flats,Brown
dataset/images/46083.jpg,Men,Sports Shoes,White
dataset/images/17825.jpg,Unisex,Sandals,Black
dataset/images/31304.jpg,Men,Shirts,Blue
dataset/images/57484.jpg,Men,Sandals,Black
dataset/images/20167.jpg,Men,Shirts,Blue
dataset/images/35059.jpg,Men,Belts,Tan
dataset/images/9407.jpg,Men,Sports Shoes,White
dataset/images/50326.jpg,Women,Kurtas,White
dataset/images/33941.jpg,Men,Tshirts,Blue
dataset/images/59901.jpg,Women,Scarves,Grey
dataset/images/21198.jpg,Unisex,Duffel Bag,Black
dataset/images/58805.jpg,Men,Shirts,Blue
dataset/images/7110.jpg,Unisex,Backpacks,Navy Blue
dataset/images/18891.jpg,Women,Shirts,Black
dataset/images/14760.jpg,Men,Shirts,Blue
dataset/images/53024.jpg,Women,Sarees,Multi
dataset/images/40986.jpg,Boys,Tshirts,White
dataset/images/55969.jpg,Women,Lipstick,Red
dataset/images/59172.jpg,Men,Formal Shoes,Brown
dataset/images/56215.jpg,Women,Earrings,Gold
dataset/images/33985.jpg,Women,Stockings,Black
dataset/images/53418.jpg,Women,Kurtas,Green
dataset/images/15113.jpg,Men,Trousers,Black
dataset/images/24312.jpg,Men,Shorts,Navy Blue
dataset/images/13555.jpg,Women,Casual Shoes,Red
dataset/images/46823.jpg,Women,Heels,Red
dataset/images/1729.jpg,Unisex,Casual Shoes,White
dataset/images/19200.jpg,Men,Shirts,Blue
dataset/images/54123.jpg,Women,Heels,Brown
dataset/images/20468.jpg,Women,Wallets,Purple
dataset/images/28290.jpg,Men,Sunglasses,Blue
dataset/images/33287.jpg,Men,Tshirts,Red
dataset/images/52520.jpg,Men,Shorts,Cream
dataset/images/14669.jpg,Men,Shirts,Blue
dataset/images/38735.jpg,Unisex,Messenger Bag,Black
dataset/images/11077.jpg,Men,Sweaters,Purple
dataset/images/5720.jpg,Men,Tshirts,Red
dataset/images/5480.jpg,Men,Flip Flops,Black
dataset/images/16278.jpg,Men,Sweatshirts,Grey
dataset/images/28917.jpg,Men,Laptop Bag,Black
dataset/images/26287.jpg,Men,Tshirts,Blue
dataset/images/5095.jpg,Men,Tshirts,Blue
dataset/images/54890.jpg,Women,Tops,Green
dataset/images/3978.jpg,Men,Tshirts,Maroon
dataset/images/25549.jpg,Men,Tshirts,Green
dataset/images/6144.jpg,Women,Sports Sandals,Red
dataset/images/14136.jpg,Women,Tops,Black
dataset/images/31063.jpg,Women,Dupatta,Pink
dataset/images/18034.jpg,Women,Handbags,Beige
dataset/images/21103.jpg,Men,Formal Shoes,Brown
dataset/images/22952.jpg,Men,Sports Shoes,Grey
dataset/images/55904.jpg,Women,Nail Polish,Pink
dataset/images/8845.jpg,Men,Trousers,Grey
dataset/images/52045.jpg,Unisex,Rain Jacket,Black
dataset/images/9792.jpg,Men,Shirts,White
dataset/images/49152.jpg,Women,Lip Liner,Copper
dataset/images/34542.jpg,Men,Casual Shoes,Beige
dataset/images/17545.jpg,Men,Shirts,Brown
dataset/images/55213.jpg,Women,Lipstick,Purple
dataset/images/14145.jpg,Men,Cufflinks,Copper
dataset/images/52563.jpg,Women,Clutches,Red
dataset/images/55156.jpg,Women,Nail Polish,Mauve
dataset/images/49125.jpg,Women,Nail Polish,Pink
dataset/images/4141.jpg,Men,Casual Shoes,White
dataset/images/12623.jpg,Men,Tshirts,Green
dataset/images/11680.jpg,Men,Shirts,Red
dataset/images/25163.jpg,Women,Handbags,Black
dataset/images/57302.jpg,Women,Heels,Black
dataset/images/45379.jpg,Women,Flats,White
dataset/images/23777.jpg,Men,Sunglasses,Black
dataset/images/21042.jpg,Women,Heels,Black
dataset/images/19912.jpg,Unisex,Backpacks,Green
dataset/images/18164.jpg,Women,Clutches,Black
dataset/images/21754.jpg,Men,Belts,Brown
dataset/images/40776.jpg,Men,Flip Flops,Black
dataset/images/42922.jpg,Women,Wallets,Orange
dataset/images/34598.jpg,Women,Dresses,Black
dataset/images/4941.jpg,Men,Tshirts,Red
dataset/images/6896.jpg,Women,Trousers,Black
dataset/images/5882.jpg,Women,Tshirts,Green
dataset/images/46317.jpg,Men,Watches,Silver
dataset/images/43723.jpg,Women,Bangle,Gold
dataset/images/22257.jpg,Women,Heels,Black
dataset/images/48319.jpg,Women,Bracelet,Gold
dataset/images/19663.jpg,Women,Tops,White
dataset/images/57055.jpg,Women,Dresses,Brown
dataset/images/35697.jpg,Men,Casual Shoes,White
